Id,DietitianId,Name,Description,IsPublic,IsDemo,IsDraft,IsHiddenFromProduction,StepsJson,ArchivedAtUtc,CookTimeMinutes,IsArchived,PrepTimeMinutes,Servings,TagsJson,Slug,CaloriesKcal,CarbsGrams,FatGrams,ProteinGrams
a2138b00-e5de-5486-8703-1d90a00a2349,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Börülce Yemeği,"Börülce Yemeği, bakliyat temelli sulu yemek geleneğini sürdüren ve doyuruculuğu yüksek bir Türk ana öğünüdür.",True,False,False,False,"[""Soğanı yağ ile birlikte tencerede yumuşatın."", ""Bakliyatı ve varsa et tabanını ekleyip birkaç dakika çevirin."", ""Sebzeleri ve salçayı ilave ederek aromaları bütünleştirin."", ""Sıcak su ekleyip kısık ateşte malzemeler yumuşayana kadar pişirin."", ""Kıvamı oturunca dinlendirip yanında yoğurt ya da salata ile servis edin.""]",,42,False,18,4,"[""bakliyat"", ""ev yemeği"", ""Türk mutfağı"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",borulce-yemegi-a2138b,254,39.94,4.19,14.24
708a569c-1137-5867-a7d1-8f1df9a7a803,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Brokoli Çorbası,"Türk ev mutfağında sık yapılan brokoli çorbası, dengeli içeriği ve sıcak servis yapısıyla öğünleri tamamlayan klasik bir seçenektir.",True,False,False,False,"[""Soğanı ve aromatik malzemeleri ince doğrayıp tencerenin tabanını hazırlayın."", ""Brokoli ile sebzeleri tencereye alıp kısa süre kavurun."", ""Sıcak suyu ekleyip malzemeler yumuşayana kadar orta ateşte pişirin."", ""İstenen pürüzsüz kıvam için blenderdan geçirip tekrar bir taşım kaynatın."", ""Baharatlarını son aşamada ekleyip kıvamı kontrol edin."", ""Bir iki dakika dinlendirip sıcak servis edin.""]",,30,False,15,4,"[""çorba"", ""Türk mutfağı"", ""sebze"", ""hafif"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",brokoli-corbasi-708a56,76,10.04,2.82,2.56
249b9a96-27b0-5f58-bfc7-550340467176,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Brokoli Mücveri,"Brokoli Mücveri, rendelenen sebzelerin yumurta ve unla toparlandığı, fırında ya da tavada yapılabilen hafif bir ev yemeğidir.",True,False,False,False,"[""Sebzeleri rendeleyip fazla suyunu dikkatlice sıkın."", ""Yumurta, un, peynir ve taze otları ayrı bir kapta karıştırın."", ""Sebzeleri karışıma ekleyip homojen hale getirin."", ""Karışımı yağlı kâğıt serili tepsiye paylaştırın."", ""Üzeri kızarana kadar pişirip yoğurt eşliğinde servis edin.""]",,20,False,18,3,"[""kahvaltı"", ""fırın"", ""Türk mutfağı"", ""sebze"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",brokoli-mucveri-249b9a,239,19.85,12.05,12.80
a064ba94-63a6-5162-b0f5-1254053ca0b4,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Brokolili Peynirli Omlet,"Brokolili Peynirli Omlet, kahvaltı ve hafif ana öğünlerde Türk mutfağının pratik tava tariflerinden biridir.",True,False,False,False,"[""Sebzeleri ince doğrayıp tavada kısa süre yumuşatın."", ""Yumurtaları çırpıp peynir ve baharatlarla homojen hale getirin."", ""Yumurta karışımını sebzelerin üzerine döküp kısık ateşte pişirin."", ""Alt yüzeyi toparlanınca kontrollü şekilde katlayın veya çevirin."", ""Sıcak servis ederken üzerine taze ot serpiştirin.""]",,12,False,12,2,"[""kahvaltı"", ""tava"", ""Türk mutfağı"", ""yüksek protein"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",brokolili-peynirli-omlet-a064ba,234,4.42,17.67,14.32
e6fac80a-8d22-5179-96d0-939b53bf1a2c,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Bulgurlu Pazı Pilavı,"Bulgurlu Pazı Pilavı, tahıl tabanını sebze veya protein eşlikçileriyle bir araya getiren, Türk mutfağında ana veya yardımcı öğün olarak kullanılan bir seçenektir.",True,False,False,False,"[""Tahıl veya makarna tabanını tarifine uygun şekilde hazırlayın."", ""Soğan ve ek malzemeleri yağ ile birlikte lezzetlendirin."", ""Ana tabanı tencereye alıp kısa süre kavurun ya da karıştırın."", ""Sıvı dengesini ayarlayıp pişirmeyi tamamlayın."", ""Demlendirdikten sonra servis edin.""]",,22,False,14,4,"[""pilav"", ""Türk mutfağı"", ""sebze"", ""tek tabak"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",bulgurlu-pazi-pilavi-e6fac8,267,47.03,5.44,7.59
ce23f4b7-1db4-5a87-8cb8-595103a30544,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Bulgurlu Yoğurt Çorbası,"Türk ev mutfağında sık yapılan bulgurlu yoğurt çorbası, dengeli içeriği ve sıcak servis yapısıyla öğünleri tamamlayan klasik bir seçenektir.",True,False,False,False,"[""Soğanı ve aromatik malzemeleri ince doğrayıp tencerenin tabanını hazırlayın."", ""Yoğurt, bulgur ile sebzeleri tencereye alıp kısa süre kavurun."", ""Sıcak suyu ekleyip malzemeler yumuşayana kadar orta ateşte pişirin."", ""Baharatlarını son aşamada ekleyip kıvamı kontrol edin."", ""Bir iki dakika dinlendirip sıcak servis edin.""]",,30,False,15,4,"[""çorba"", ""Türk mutfağı"", ""yoğurtlu"", ""geleneksel"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",bulgurlu-yogurt-corbasi-ce23f4,169,24.70,4.48,7.36
4734c5db-5ed2-5b65-b638-ee954774b915,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Cacık,"Cacık, meze kültürünün dengeli ve paylaşılabilir örneklerinden biri olarak sofrada hem başlangıç hem eşlikçi rolü üstlenir.",True,False,False,False,"[""Ana malzemeyi tarifine uygun şekilde haşlayın, közleyin ya da soteleyin."", ""Soğuması gereken malzemeleri dinlendirip kıvamını koruyun."", ""Yoğurtlu ya da zeytinyağlı sos tabanını ayrı kapta hazırlayın."", ""Tüm malzemeleri birleştirip tuz ve baharat ayarını yapın."", ""Servis öncesi üzerine son dokunuşları ekleyin.""]",,0,False,16,4,"[""meze"", ""Türk mutfağı"", ""yoğurtlu"", ""ferah"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",cacik-4734c5,67,5.38,3.70,3.05
b6667ce1-667f-53c8-8ba4-50c9b1e829ab,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Cevizli Kereviz Mezesi,"Cevizli Kereviz Mezesi, meze kültürünün dengeli ve paylaşılabilir örneklerinden biri olarak sofrada hem başlangıç hem eşlikçi rolü üstlenir.",True,False,False,False,"[""Ana malzemeyi tarifine uygun şekilde haşlayın, közleyin ya da soteleyin."", ""Soğuması gereken malzemeleri dinlendirip kıvamını koruyun."", ""Yoğurtlu ya da zeytinyağlı sos tabanını ayrı kapta hazırlayın."", ""Tüm malzemeleri birleştirip tuz ve baharat ayarını yapın."", ""Servis öncesi üzerine son dokunuşları ekleyin.""]",,12,False,16,4,"[""meze"", ""Türk mutfağı"", ""yoğurtlu"", ""cevizli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",cevizli-kereviz-mezesi-b6667c,94,7.84,5.50,3.37
3c67e99e-3947-5ba8-b402-34bbc50bebb2,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Cevizli Pancar Tarator,"Cevizli Pancar Tarator, meze kültürünün dengeli ve paylaşılabilir örneklerinden biri olarak sofrada hem başlangıç hem eşlikçi rolü üstlenir.",True,False,False,False,"[""Ana malzemeyi tarifine uygun şekilde haşlayın, közleyin ya da soteleyin."", ""Soğuması gereken malzemeleri dinlendirip kıvamını koruyun."", ""Yoğurtlu ya da zeytinyağlı sos tabanını ayrı kapta hazırlayın."", ""Tüm malzemeleri birleştirip tuz ve baharat ayarını yapın."", ""Servis öncesi üzerine son dokunuşları ekleyin.""]",,12,False,16,4,"[""meze"", ""Türk mutfağı"", ""yoğurtlu"", ""cevizli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",cevizli-pancar-tarator-3c67e9,119,9.03,7.58,3.64
5fece78d-864d-5a92-bb81-e23a62d03169,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Cevizli Pazı Salatası,"Cevizli Pazı Salatası, taze sebze ve bakliyat dengesini bir araya getiren, Türk sofralarında sık karşılaşılan ferah bir eşlikçidir.",True,False,False,False,"[""Sebzeleri uygun boyutta doğrayıp servis kabına alın."", ""Bakliyat veya protein tabanını hazır hale getirip sebzelerle birleştirin."", ""Sos malzemelerini ayrı kapta karıştırıp salatanın üzerine gezdirin."", ""Nazikçe harmanlayıp birkaç dakika dinlendirin."", ""Taze otlarla tamamlayıp servis edin.""]",,0,False,18,4,"[""salata"", ""Türk mutfağı"", ""sebze"", ""cevizli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",cevizli-pazi-salatasi-5fece7,83,3.80,6.67,1.88
d7d08dc4-b094-5f42-a1db-9fb9a9cd1b4d,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Çoban Salatası,"Çoban Salatası, taze sebze ve bakliyat dengesini bir araya getiren, Türk sofralarında sık karşılaşılan ferah bir eşlikçidir.",True,False,False,False,"[""Sebzeleri uygun boyutta doğrayıp servis kabına alın."", ""Bakliyat veya protein tabanını hazır hale getirip sebzelerle birleştirin."", ""Sos malzemelerini ayrı kapta karıştırıp salatanın üzerine gezdirin."", ""Nazikçe harmanlayıp birkaç dakika dinlendirin."", ""Taze otlarla tamamlayıp servis edin.""]",,0,False,18,4,"[""salata"", ""Türk mutfağı"", ""sebze"", ""ferah"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",coban-salatasi-d7d08d,54,5.31,3.19,1.07
b5e736be-a1e6-552e-82c4-e7f8f8c542a7,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Domates Çorbası,"Türk ev mutfağında sık yapılan domates çorbası, dengeli içeriği ve sıcak servis yapısıyla öğünleri tamamlayan klasik bir seçenektir.",True,False,False,False,"[""Soğanı ve aromatik malzemeleri ince doğrayıp tencerenin tabanını hazırlayın."", ""Domates ile sebzeleri tencereye alıp kısa süre kavurun."", ""Sıcak suyu ekleyip malzemeler yumuşayana kadar orta ateşte pişirin."", ""İstenen pürüzsüz kıvam için blenderdan geçirip tekrar bir taşım kaynatın."", ""Baharatlarını son aşamada ekleyip kıvamı kontrol edin."", ""Bir iki dakika dinlendirip sıcak servis edin.""]",,30,False,15,4,"[""çorba"", ""Türk mutfağı"", ""sebze"", ""geleneksel"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",domates-corbasi-b5e736,44,5.76,1.82,1.17
d4014e83-d770-5333-9740-98a695cc69a2,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Domatesli Bulgur Pilavı,"Domatesli Bulgur Pilavı, tahıl tabanını sebze veya protein eşlikçileriyle bir araya getiren, Türk mutfağında ana veya yardımcı öğün olarak kullanılan bir seçenektir.",True,False,False,False,"[""Tahıl veya makarna tabanını tarifine uygun şekilde hazırlayın."", ""Soğan ve ek malzemeleri yağ ile birlikte lezzetlendirin."", ""Ana tabanı tencereye alıp kısa süre kavurun ya da karıştırın."", ""Sıvı dengesini ayarlayıp pişirmeyi tamamlayın."", ""Demlendirdikten sonra servis edin.""]",,22,False,14,4,"[""pilav"", ""Türk mutfağı"", ""geleneksel"", ""yardımcı"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",domatesli-bulgur-pilavi-d4014e,264,46.29,5.50,7.37
be0a5866-b2cd-5823-9b6c-37e7f9a12032,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Domatesli Erişte Aşı,"Domatesli Erişte Aşı, tahıl tabanını sebze veya protein eşlikçileriyle bir araya getiren, Türk mutfağında ana veya yardımcı öğün olarak kullanılan bir seçenektir.",True,False,False,False,"[""Tahıl veya makarna tabanını tarifine uygun şekilde hazırlayın."", ""Soğan ve ek malzemeleri yağ ile birlikte lezzetlendirin."", ""Ana tabanı tencereye alıp kısa süre kavurun ya da karıştırın."", ""Sıvı dengesini ayarlayıp pişirmeyi tamamlayın."", ""Demlendirdikten sonra servis edin.""]",,22,False,14,4,"[""pilav"", ""Türk mutfağı"", ""erişte"", ""bakliyat"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",domatesli-eriste-asi-be0a58,330,58.94,4.18,14.23
4b2acd99-1214-5bfc-9655-1fb94e53e58c,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Domatesli Şehriye Çorbası,"Türk ev mutfağında sık yapılan domatesli şehriye çorbası, dengeli içeriği ve sıcak servis yapısıyla öğünleri tamamlayan klasik bir seçenektir.",True,False,False,False,"[""Soğanı ve aromatik malzemeleri ince doğrayıp tencerenin tabanını hazırlayın."", ""Domates, tel şehriye ile sebzeleri tencereye alıp kısa süre kavurun."", ""Sıcak suyu ekleyip malzemeler yumuşayana kadar orta ateşte pişirin."", ""Baharatlarını son aşamada ekleyip kıvamı kontrol edin."", ""Bir iki dakika dinlendirip sıcak servis edin.""]",,30,False,15,4,"[""çorba"", ""Türk mutfağı"", ""geleneksel"", ""şehriyeli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",domatesli-sehriye-corbasi-4b2acd,92,16.30,1.77,2.79
b7ea4bea-6e05-5216-bcfe-afb9d27f1176,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Domatesli Tam Buğday Makarna,"Domatesli Tam Buğday Makarna, tahıl tabanını sebze veya protein eşlikçileriyle bir araya getiren, Türk mutfağında ana veya yardımcı öğün olarak kullanılan bir seçenektir.",True,False,False,False,"[""Tahıl veya makarna tabanını tarifine uygun şekilde hazırlayın."", ""Soğan ve ek malzemeleri yağ ile birlikte lezzetlendirin."", ""Ana tabanı tencereye alıp kısa süre kavurun ya da karıştırın."", ""Sıvı dengesini ayarlayıp pişirmeyi tamamlayın."", ""Demlendirdikten sonra servis edin.""]",,22,False,14,4,"[""pilav"", ""Türk mutfağı"", ""makarna"", ""sebze"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",domatesli-tam-bugday-makarna-b7ea4b,242,42.98,4.26,7.90
adf00d50-924d-59f0-89d4-b9189b475c9c,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Domatesli Zeytinyağlı Patlıcan,"Domatesli Zeytinyağlı Patlıcan, zeytinyağı ve sebze merkezli yapısıyla Türk ev mutfağının hafif, soğuk ya da ılık servis edilen klasiklerinden biridir.",True,False,False,False,"[""Sebzeleri ayıklayıp eşit boyutlarda doğrayın."", ""Soğan ve yardımcı malzemeleri zeytinyağında birkaç dakika çevirin."", ""Ana sebzeleri tencereye alıp kısa süre birlikte kavurun."", ""Az su ve limonla birlikte kısık ateşte yumuşayana kadar pişirin."", ""Dinlendirip ılık ya da soğuk servis edin.""]",,28,False,18,4,"[""zeytinyağlı"", ""Türk mutfağı"", ""sebze"", ""yaz"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",domatesli-zeytinyagli-patlican-adf00d,88,9.50,4.80,1.59
e7b5b438-bad7-5c97-99b7-9591deac65ef,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Erişteli Mercimek Çorbası,"Türk ev mutfağında sık yapılan erişteli mercimek çorbası, dengeli içeriği ve sıcak servis yapısıyla öğünleri tamamlayan klasik bir seçenektir.",True,False,False,False,"[""Soğanı ve aromatik malzemeleri ince doğrayıp tencerenin tabanını hazırlayın."", ""Yeşil mercimek, erişte ile sebzeleri tencereye alıp kısa süre kavurun."", ""Sıcak suyu ekleyip malzemeler yumuşayana kadar orta ateşte pişirin."", ""Baharatlarını son aşamada ekleyip kıvamı kontrol edin."", ""Bir iki dakika dinlendirip sıcak servis edin.""]",,30,False,15,4,"[""çorba"", ""Türk mutfağı"", ""bakliyat"", ""erişteli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",eristeli-mercimek-corbasi-e7b5b4,199,33.59,2.64,10.34
9027e1bd-4f3d-55b7-af70-56241db0ff43,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Erişteli Yeşil Mercimek,"Erişteli Yeşil Mercimek, bakliyat temelli sulu yemek geleneğini sürdüren ve doyuruculuğu yüksek bir Türk ana öğünüdür.",True,False,False,False,"[""Soğanı yağ ile birlikte tencerede yumuşatın."", ""Bakliyatı ve varsa et tabanını ekleyip birkaç dakika çevirin."", ""Sebzeleri ve salçayı ilave ederek aromaları bütünleştirin."", ""Sıcak su ekleyip kısık ateşte malzemeler yumuşayana kadar pişirin."", ""Kıvamı oturunca dinlendirip yanında yoğurt ya da salata ile servis edin.""]",,42,False,18,4,"[""bakliyat"", ""ev yemeği"", ""Türk mutfağı"", ""erişteli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",eristeli-yesil-mercimek-9027e1,249,39.00,4.16,13.94
05f39652-3c86-5e5f-a2f4-42b06e657e26,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Etli Bamya,"Etli Bamya, bakliyat temelli sulu yemek geleneğini sürdüren ve doyuruculuğu yüksek bir Türk ana öğünüdür.",True,False,False,False,"[""Soğanı yağ ile birlikte tencerede yumuşatın."", ""Bakliyatı ve varsa et tabanını ekleyip birkaç dakika çevirin."", ""Sebzeleri ve salçayı ilave ederek aromaları bütünleştirin."", ""Sıcak su ekleyip kısık ateşte malzemeler yumuşayana kadar pişirin."", ""Kıvamı oturunca dinlendirip yanında yoğurt ya da salata ile servis edin.""]",,42,False,18,4,"[""bakliyat"", ""ev yemeği"", ""Türk mutfağı"", ""sebze"", ""etli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",etli-bamya-05f396,174,10.79,9.15,12.04
67776d6b-fa27-518c-bea6-5c2dfe102a78,8f1866ab-b4ad-4b81-80c0-6525ec84c538,Etli Bezelye,"Etli Bezelye, bakliyat temelli sulu yemek geleneğini sürdüren ve doyuruculuğu yüksek bir Türk ana öğünüdür.",True,False,False,False,"[""Soğanı yağ ile birlikte tencerede yumuşatın."", ""Bakliyatı ve varsa et tabanını ekleyip birkaç dakika çevirin."", ""Sebzeleri ve salçayı ilave ederek aromaları bütünleştirin."", ""Sıcak su ekleyip kısık ateşte malzemeler yumuşayana kadar pişirin."", ""Kıvamı oturunca dinlendirip yanında yoğurt ya da salata ile servis edin.""]",,42,False,18,4,"[""bakliyat"", ""ev yemeği"", ""Türk mutfağı"", ""sebze"", ""etli"", ""Selin Aydın"", ""Aydın Sağlık Merkezi""]",etli-bezelye-67776d,216,18.93,9.26,14.16
