Id,DietitianId,Name,Description,IsPublic,IsDemo,IsDraft,IsHiddenFromProduction,StepsJson,ArchivedAtUtc,CookTimeMinutes,IsArchived,PrepTimeMinutes,Servings,TagsJson,Slug,CaloriesKcal,CarbsGrams,FatGrams,ProteinGrams
03e093cf-81e7-5185-b787-27f7eda2d613,13646f33-77b1-4657-a6cf-b9911e84bb84,Sumaklı ton balıklı bulgur pilavı,"Ölçülü yapılı bu pilav tabağı, gün içi enerji ihtiyacını kontrollü karşılamak için tasarlandı. Tane tane doku ve dengeli protein miktarıyla günlük planlara kolayca uyum sağlar.",True,False,False,False,"[""Bulgur tabanını yıkayıp uygun kıvamda pişirin."", ""Ton Balığı ve karnabahar ile ayrı bir iç harç hazırlayın."", ""Pişen tahılı harçla birleştirip birkaç dakika dinlendirin."", ""Sumaklı ile aromayı canlandırın."", ""Ana öğün olarak sıcak servis edin.""]",NULL,23,False,15,3,"[""öğle yemeği"", ""pilav"", ""denge"", ""lif"", ""balık"", ""sumaklı""]",sumakli-ton-balikli-bulgur-pilavi-03e093,497,37.00,25.40,30.00
d432fdda-d78a-5968-adde-dedaefd2baf7,13646f33-77b1-4657-a6cf-b9911e84bb84,Ton balıklı brokolili kabak spagetti,"Ofis temposuna uygun bu tabak, klasik makarna hissini daha kontrollü bir içerikle sunar. Sos ve sebze dengesi sayesinde hafif ama tatmin edici bir alternatif oluşturur.",True,False,False,False,"[""Kabak Spagetti tabanını uygun süre boyunca pişirin."", ""Ton Balığı ve brokoli ile sos temelini hazırlayın."", ""Domates Sosu karışımını tavada kısa süre çevirin."", ""Haşlanan tabanı sos ile buluşturup birkaç dakika dinlendirin."", ""Sıcak servis edip taze otlarla tamamlayın.""]",NULL,15,False,10,2,"[""akşam yemeği"", ""makarna"", ""ofis dostu"", ""balık"", ""düşük karbonhidrat"", ""fesleğenli""]",ton-balikli-brokolili-kabak-spagetti-d432fd,336,26.00,12.50,30.00
e21776f5-d88c-52ea-bb19-b09e024639c5,13646f33-77b1-4657-a6cf-b9911e84bb84,Çilekli yulaf puding,"Ferah ve renkli ara öğün olarak hazırlanan bu puding, kontrollü tatlı isteği için iyi bir alternatiftir. Protein ve lif desteğiyle gereksiz atıştırmayı azaltmaya yardımcı olur.",True,False,False,False,"[""Yulaf tabanını sıvı bileşenle karıştırıp dinlenmeye bırakın."", ""Lor Peyniri ile yumuşak bir kıvam hazırlayın."", ""Çilek dilimleri ve tabanı katmanlı şekilde birleştirin."", ""Hindistan Cevizi ile dokusal kontrast ekleyin."", ""Soğutup servis edin.""]",NULL,0,False,10,1,"[""ara öğün"", ""puding"", ""akdeniz"", ""kahvaltı"", ""meyveli"", ""tatlı ihtiyacına çözüm""]",cilekli-yulaf-puding-e21776,457,46.00,18.30,27.00
a8cd0cce-ecfa-51d9-8704-6682851d6fde,13646f33-77b1-4657-a6cf-b9911e84bb84,Avokadolu mercimekli sandviç,"Yüksek protein odaklı bu sandviç, dışarıda yemek gereken günlerde planı korumayı kolaylaştırır. Tam Buğday Ekmeği tabanı ve dengeli iç harcı sayesinde hızlı ama doyurucu bir seçenek sunar.",True,False,False,False,"[""Tam Buğday Ekmeği dilimlerini hafifçe ısıtın."", ""Yüzeye önce avokado ezmesi, ardından yeşil mercimek katmanını ekleyin."", ""Kabak ile taze bir katman oluşturun."", ""Sandviçi sıkı şekilde kapatıp ikiye bölün."", ""İsteğe göre yanında ayran veya salata ile servis edin.""]",NULL,5,False,11,1,"[""öğle yemeği"", ""sandviç"", ""yüksek protein"", ""baklagil"", ""taşınabilir""]",avokadolu-mercimekli-sandvic-a8cd0c,489,64.00,15.20,24.00
38204b45-fa42-5fa8-b053-fb6d4c5d4702,13646f33-77b1-4657-a6cf-b9911e84bb84,Sumaklı hindili ana tabak,"Hızlı hazırlanabilen bu tarif, akşam öğününde daha düzenli bir tabak kurmak isteyenler için hazırlandı. Hindi Göğsü ile karabuğday eşleşmesi dengeli makro dağılımı sunar.",True,False,False,False,"[""Hindi Göğsü ana malzemesini tercih ettiğiniz yöntemle pişirin."", ""Karabuğday garnitürünü ayrı kapta hazırlayın."", ""Semizotu eşlikçisini diri kalacak şekilde pişirin."", ""Tüm parçaları tabakta dengeli porsiyonla birleştirin."", ""Servis öncesi son baharat dokunuşunu ekleyin.""]",NULL,16,False,16,1,"[""akşam yemeği"", ""ana tabak"", ""pratik"", ""yüksek protein"", ""glutensiz"", ""sumaklı""]",sumakli-hindili-ana-tabak-38204b,501,34.00,25.40,34.00
6f106ac6-cfcb-5768-847b-77d5130c270f,13646f33-77b1-4657-a6cf-b9911e84bb84,Tarçınlı şeftalili yulaf ve lor peyniri kasesi,"Sebze ağırlıklı bu kahvaltı, mikrobesin çeşitliliği ve sindirim konforu için tasarlandı. Şeftali, yulaf ve lor peyniri birleşimiyle hafif ama dengeli bir başlangıç sunar.",True,False,False,False,"[""Yulaf tabanını uygun bir kapta hazırlayın; gerekiyorsa birkaç dakika önceden sıvı ile yumuşatın."", ""Lor Peyniri ile şeftali parçalarını ayrı bir kapta nazikçe karıştırın."", ""Kaseye önce yulaf tabanını, üzerine lor peyniri karışımını alın."", ""Keten Tohumu ve seçtiğiniz baharat dokunuşunu üzerine serpin."", ""Kıvamı oturduktan sonra soğuk servis edin.""]",NULL,3,False,11,1,"[""kahvaltı"", ""kase"", ""sebze ağırlıklı"", ""protein"", ""yaz meyvesi""]",tarcinli-seftalili-yulaf-ve-lor-peyniri-kasesi-6f106a,464,49.00,17.30,28.00
d361ea76-e5c7-58ae-9b3d-6e0b04b29b1f,13646f33-77b1-4657-a6cf-b9911e84bb84,Naneli soğanlı ve patlıcanlı omlet,"Ölçülü dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",True,False,False,False,"[""Soğan ve patlıcan küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp süzme yoğurt ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,11,False,8,1,"[""kahvaltı"", ""omlet"", ""denge"", ""tava"", ""aromatik"", ""yüksek protein""]",naneli-soganli-ve-patlicanli-omlet-d361ea,474,23.00,26.50,36.00
47de80dd-6aba-5efc-ab11-b7e90e791096,13646f33-77b1-4657-a6cf-b9911e84bb84,Kivili çilekli ve ıspanaklı smoothie,"Ofis temposuna uygun ara öğün alternatifi olan bu smoothie, kolay taşınabilir öğün düzeni hedefini destekler. Meyve ve yeşil sebzeyi dengeli şekilde bir araya getirir.",True,False,False,False,"[""Kivi ve çilek meyvelerini uygun boyutta hazırlayın."", ""Blender haznesine lor peyniri, ispanak ve meyveleri ekleyin."", ""İsteğe göre birkaç buz küpü ve su ilavesi yapın."", ""Karışım pürüzsüz olana kadar blenderdan geçirin."", ""Bekletmeden servis edin.""]",NULL,0,False,6,1,"[""ara öğün"", ""smoothie"", ""ofis dostu"", ""c vitamini"", ""demir kaynağı"", ""pratik""]",kivili-cilekli-ve-ispanakli-smoothie-47de80,320,31.00,11.10,24.00
4f3382a3-74a6-5853-94dc-607c696f5bcb,13646f33-77b1-4657-a6cf-b9911e84bb84,Kekikli nohutlu ıspanaklı çorbası,"Ferah ve renkli yapılı bu çorba, baklagil bazlı yapısıyla lif ve sağlıklı yağ dengesi sunar. Öğle ya da akşam öğününde hafif ama doyurucu bir alternatif oluşturur.",True,False,False,False,"[""Ispanak ve temel aromatik sebzeleri küçük küpler halinde doğrayın."", ""Tencerede kısa süre kavurup baklagili ekleyin."", ""Üzerini geçecek kadar sıcak su ilave edip kısık ateşte pişirin."", ""Kekikli dokunuşunu ekleyip kıvamı oturana kadar kaynatın."", ""İsterseniz kısmen blenderdan geçirip sıcak servis edin.""]",NULL,21,False,11,2,"[""çorba"", ""öğle yemeği"", ""akdeniz"", ""baklagil"", ""lif"", ""demir kaynağı"", ""hafif""]",kekikli-nohutlu-ispanakli-corbasi-4f3382,383,47.00,14.60,16.00
9e9f7c1a-1766-5660-8a88-f6381fb742c7,13646f33-77b1-4657-a6cf-b9911e84bb84,Limonlu fasulyeli tam buğday lavaş salata kasesi,"Yüksek protein odaklı bu kase, kuru fasulye ve tam buğday lavaş ile uzun süreli tokluk sağlar. Renkli sebzeler sayesinde tabağa canlı bir görünüm ve iyi bir lif dengesi ekler.",True,False,False,False,"[""Tam Buğday Lavaş tabanını ayrı bir kapta haşlayıp süzün."", ""Kuru Fasulye için tercih ettiğiniz pişirme yöntemini uygulayıp dilimleyin."", ""Patlıcan ve eşlik edecek yeşillikleri hazırlayın."", ""Sos malzemelerini karıştırıp kaseyi katmanlı şekilde birleştirin."", ""Sosu servis öncesinde gezdirip hemen sunun.""]",NULL,13,False,11,2,"[""öğle yemeği"", ""salata kasesi"", ""yüksek protein"", ""baklagil"", ""pratik"", ""limonlu""]",limonlu-fasulyeli-tam-bugday-lavas-salata-kasesi-9e9f7c,491,65.00,16.30,21.00
d52a7042-4ba5-592a-83f4-47eacda0b0ab,13646f33-77b1-4657-a6cf-b9911e84bb84,Avokadolu tavuklu soğanlı wrap,"Gün içinde sürdürülebilir enerji hedefleyen bu wrap, taşınabilir yapısıyla yoğun günlerde iyi çalışır. İç dolgu dengeli karbonhidrat, protein ve sebzeyi aynı lokmada toplar.",True,False,False,False,"[""Tavuk Göğsü harcını önceden pişirip ılıtın."", ""Soğan ve diğer eşlikçileri ince jülyen halinde hazırlayın."", ""Tam Buğday Lavaş yüzeyine avokado ezmesi sürün."", ""Dolgu malzemelerini merkezde toplayıp sıkı şekilde sarın."", ""İkiye bölüp ılık ya da soğuk servis edin.""]",NULL,9,False,13,1,"[""öğle yemeği"", ""wrap"", ""pratik"", ""yüksek protein"", ""sağlıklı yağ"", ""taşınabilir""]",avokadolu-tavuklu-soganli-wrap-d52a70,536,47.00,22.20,37.00
48c53f01-9d0f-5315-a6af-6a20c0ae39aa,13646f33-77b1-4657-a6cf-b9911e84bb84,Limonlu tavuklu brokolili fırın tepsisi,"Hafif ve dengeli bu ana öğün, tek tepside pratik hazırlık sunar. Tavuk Göğsü ile brokoli uyumu hafif akşam yemekleri için güçlü bir seçenektir.",True,False,False,False,"[""Fırını önceden 190 dereceye ısıtın."", ""Tavuk Göğsü ve sebzeleri eşit pişecek boyutta hazırlayın."", ""Malzemeleri tepsiye yayıp zeytinyağı ve baharatlarla harmanlayın."", ""Limonlu dokunuşuyla lezzeti tamamlayın."", ""Kızarana kadar pişirip sıcak servis edin.""]",NULL,27,False,16,3,"[""akşam yemeği"", ""fırın"", ""sebze ağırlıklı"", ""yüksek protein"", ""lif"", ""limonlu""]",limonlu-tavuklu-brokolili-firin-tepsisi-48c53f,359,18.00,17.70,32.00
4d43952c-0b41-58cf-bc09-93ffa85b3a16,13646f33-77b1-4657-a6cf-b9911e84bb84,Tofulu bulgurlu dolgulu renkli biber,"Dengeli porsiyonlu bu fırın yemeği, porsiyon kontrolünü kolaylaştıran düzenli bir ana öğündür. Renkli Biber içinde hazırlanan iç harç, kan şekeri stabilitesi ve kontrollü doygunluk desteği sunar.",True,False,False,False,"[""Renkli Biber içini hazırlayıp dolguluk hale getirin."", ""Tofu ve bulgur bazlı iç harcı tavada kısa süre çevirin."", ""Naneli baharatlarını ekleyip iç harcı dengeleyin."", ""Sebzelerin içine paylaştırıp fırın kabına dizin."", ""Yumuşayana kadar pişirip sıcak servis edin.""]",NULL,27,False,19,3,"[""akşam yemeği"", ""dolma"", ""denge"", ""bitkisel protein"", ""lif"", ""fırın""]",tofulu-bulgurlu-dolgulu-renkli-biber-4d4395,428,50.00,15.50,22.00
acb651a4-cf2d-5d66-b584-4260a8d9b980,13646f33-77b1-4657-a6cf-b9911e84bb84,Ispanaklı hindili mini köfte,"Taşınabilir bu tarif, kontrollü porsiyonda hazırlanabilen çok yönlü bir tabak sunar. Yanına eklenen sos ile ara öğün ya da ana öğün olarak değerlendirilebilir.",True,False,False,False,"[""Hindi Göğsü bazını robotta çekip ispanak ile karıştırın."", ""Baharatları ekleyip şekil alacak kıvama getirin."", ""Karışımdan küçük parçalar alıp köfte formu verin."", ""Tavada ya da fırında kontrollü şekilde pişirin."", ""Yoğurt Sos ile birlikte servis edin.""]",NULL,15,False,15,3,"[""pratik"", ""köfte"", ""ofis dostu"", ""yüksek protein"", ""demir kaynağı"", ""yüksek tokluk""]",ispanakli-hindili-mini-kofte-acb651,497,16.00,25.40,51.00
8b63d813-5320-5815-b53c-31401a9f85fb,13646f33-77b1-4657-a6cf-b9911e84bb84,Naneli tofulu karabuğday pilavı,"Ferah ve renkli yapılı bu pilav tabağı, gün içi enerji ihtiyacını kontrollü karşılamak için tasarlandı. Tane tane doku ve dengeli protein miktarıyla günlük planlara kolayca uyum sağlar.",True,False,False,False,"[""Karabuğday tabanını yıkayıp uygun kıvamda pişirin."", ""Tofu ve mantar ile ayrı bir iç harç hazırlayın."", ""Pişen tahılı harçla birleştirip birkaç dakika dinlendirin."", ""Naneli ile aromayı canlandırın."", ""Ana öğün olarak sıcak servis edin.""]",NULL,21,False,13,2,"[""öğle yemeği"", ""pilav"", ""akdeniz"", ""glutensiz"", ""bitkisel protein"", ""naneli""]",naneli-tofulu-karabugday-pilavi-8b63d8,493,40.00,26.30,24.00
6f01d424-275b-5b8e-af69-9b18fbe4592d,13646f33-77b1-4657-a6cf-b9911e84bb84,Naneli tofulu esmer pirinç pilavı,"Tok tutan yapılı bu pilav tabağı, gün içi enerji ihtiyacını kontrollü karşılamak için tasarlandı. Tane tane doku ve dengeli protein miktarıyla günlük planlara kolayca uyum sağlar.",True,False,False,False,"[""Esmer Pirinç tabanını yıkayıp uygun kıvamda pişirin."", ""Tofu ve kabak ile ayrı bir iç harç hazırlayın."", ""Pişen tahılı harçla birleştirip birkaç dakika dinlendirin."", ""Naneli ile aromayı canlandırın."", ""Ana öğün olarak sıcak servis edin.""]",NULL,23,False,11,3,"[""öğle yemeği"", ""pilav"", ""yüksek protein"", ""denge"", ""bitkisel protein"", ""naneli""]",naneli-tofulu-esmer-pirinc-pilavi-6f01d4,496,44.00,26.20,21.00
dbcb6e2c-3ab3-545c-a677-a0ed515b86f5,13646f33-77b1-4657-a6cf-b9911e84bb84,Tavuklu sarımsaklı kabak spagetti,"Pratik hazırlanabilen bu tabak, klasik makarna hissini daha kontrollü bir içerikle sunar. Sos ve sebze dengesi sayesinde hafif ama tatmin edici bir alternatif oluşturur.",True,False,False,False,"[""Kabak Spagetti tabanını uygun süre boyunca pişirin."", ""Tavuk Göğsü ve sarımsak ile sos temelini hazırlayın."", ""Yoğurt Sos karışımını tavada kısa süre çevirin."", ""Haşlanan tabanı sos ile buluşturup birkaç dakika dinlendirin."", ""Sıcak servis edip taze otlarla tamamlayın.""]",NULL,22,False,9,1,"[""akşam yemeği"", ""makarna"", ""pratik"", ""yüksek protein"", ""düşük karbonhidrat"", ""karabiberli""]",tavuklu-sarimsakli-kabak-spagetti-dbcb6e,316,19.00,11.10,35.00
e3de36fc-42a6-5f0b-97f8-223e1dbac4ba,13646f33-77b1-4657-a6cf-b9911e84bb84,Yaban mersinli yulaf puding,"Hafif ara öğün olarak hazırlanan bu puding, kontrollü tatlı isteği için iyi bir alternatiftir. Protein ve lif desteğiyle gereksiz atıştırmayı azaltmaya yardımcı olur.",True,False,False,False,"[""Yulaf tabanını sıvı bileşenle karıştırıp dinlenmeye bırakın."", ""Lor Peyniri ile yumuşak bir kıvam hazırlayın."", ""Yaban Mersini dilimleri ve tabanı katmanlı şekilde birleştirin."", ""Hindistan Cevizi ile dokusal kontrast ekleyin."", ""Soğutup servis edin.""]",NULL,0,False,9,1,"[""ara öğün"", ""puding"", ""sebze ağırlıklı"", ""kahvaltı"", ""antioksidan"", ""tatlı ihtiyacına çözüm""]",yaban-mersinli-yulaf-puding-e3de36,466,48.00,18.40,27.00
604725d9-b21f-5b8c-9e52-68fb4f16548b,13646f33-77b1-4657-a6cf-b9911e84bb84,Humuslu tavuklu sandviç,"Dengeli porsiyonlu bu sandviç, dışarıda yemek gereken günlerde planı korumayı kolaylaştırır. Tam Buğday Ekmeği tabanı ve dengeli iç harcı sayesinde hızlı ama doyurucu bir seçenek sunar.",True,False,False,False,"[""Tam Buğday Ekmeği dilimlerini hafifçe ısıtın."", ""Yüzeye önce humus, ardından tavuk göğsü katmanını ekleyin."", ""Mantar ile taze bir katman oluşturun."", ""Sandviçi sıkı şekilde kapatıp ikiye bölün."", ""İsteğe göre yanında ayran veya salata ile servis edin.""]",NULL,7,False,8,1,"[""öğle yemeği"", ""sandviç"", ""denge"", ""yüksek protein"", ""taşınabilir""]",humuslu-tavuklu-sandvic-604725,487,43.00,16.30,42.00
874d2d40-73aa-534e-b959-6a166d648689,13646f33-77b1-4657-a6cf-b9911e84bb84,Hardallı somonlu ana tabak,"Taşınabilir bu tarif, akşam öğününde daha düzenli bir tabak kurmak isteyenler için hazırlandı. Somon Fileto ile esmer pirinç eşleşmesi dengeli makro dağılımı sunar.",True,False,False,False,"[""Somon Fileto ana malzemesini tercih ettiğiniz yöntemle pişirin."", ""Esmer Pirinç garnitürünü ayrı kapta hazırlayın."", ""Pancar eşlikçisini diri kalacak şekilde pişirin."", ""Tüm parçaları tabakta dengeli porsiyonla birleştirin."", ""Servis öncesi son baharat dokunuşunu ekleyin.""]",NULL,26,False,16,2,"[""akşam yemeği"", ""ana tabak"", ""ofis dostu"", ""omega-3"", ""denge"", ""hardallı""]",hardalli-somonlu-ana-tabak-874d2d,634,44.00,36.20,33.00
a6d611c7-2f56-5a0d-bbb6-a6dd7bf5dac8,13646f33-77b1-4657-a6cf-b9911e84bb84,Naneli elmalı chia tohumu ve lor peyniri kasesi,"Akdeniz esintili bu kahvaltı, lif ve sağlıklı yağ dengesi için tasarlandı. Elma, chia tohumu ve lor peyniri birleşimiyle hafif ama dengeli bir başlangıç sunar.",True,False,False,False,"[""Chia Tohumu tabanını uygun bir kapta hazırlayın; gerekiyorsa birkaç dakika önceden sıvı ile yumuşatın."", ""Lor Peyniri ile elma parçalarını ayrı bir kapta nazikçe karıştırın."", ""Kaseye önce chia tohumu tabanını, üzerine lor peyniri karışımını alın."", ""Keten Tohumu ve seçtiğiniz baharat dokunuşunu üzerine serpin."", ""Kıvamı oturduktan sonra soğuk servis edin.""]",NULL,2,False,10,1,"[""kahvaltı"", ""kase"", ""akdeniz"", ""omega-3"", ""protein"", ""lif""]",naneli-elmali-chia-tohumu-ve-lor-peyniri-kasesi-a6d611,444,37.00,21.20,26.30
